OrderId,StopSequenceNumber,StopType,CustomerId,LocationId,MinExpectedArrivalTime,MaxExpectedArrivalTime,ActualArrivalTime,DepartureTime,Distance,ChargePerDistanceUnit
000000000031,1,Pickup,000001,WHSE,11/10/2021 2:15:32 AM,11/14/2021 6:26:48 PM,11/11/2021 7:03:09 AM,11/11/2021 12:05:36 PM,917,4
000000000031,2,Dropoff,000005,MAIN,11/14/2021 7:35:49 AM,11/18/2021 9:51:37 AM,11/19/2021 2:07:08 PM,11/21/2021 4:15:52 AM,2307,4
000000000032,1,Pickup,000010,HOME,11/10/2021 5:04:42 PM,11/11/2021 2:04:41 AM,,,1711,3
000000000032,2,Other cargo change,000001,WHSE,11/11/2021 5:52:00 AM,11/11/2021 12:23:21 PM,,,3685,2
000000000032,3,Other cargo change,000004,DC,11/11/2021 8:09:38 PM,11/11/2021 10:41:29 PM,,,3108,0
000000000032,4,Other cargo change,000010,HOME,11/12/2021 8:33:45 AM,11/12/2021 11:59:22 AM,,,3926,1
000000000032,5,Carrier-related,,,11/12/2021 12:54:25 PM,11/13/2021 2:43:58 AM,,,2971,2
000000000032,6,Carrier-related,000005,MAIN,11/12/2021 4:44:21 PM,11/12/2021 7:46:43 PM,,,3453,4
000000000032,7,Carrier-related,,,11/13/2021 2:39:14 AM,11/13/2021 1:02:42 PM,,,1103,0
000000000032,8,Dropoff,000004,#001,11/13/2021 2:30:40 PM,11/13/2021 11:00:41 PM,11/13/2021 9:35:57 PM,11/14/2021 2:16:42 AM,3178,2
000000000033,1,Pickup,000001,WHSE,11/11/2021 4:39:44 PM,11/12/2021 12:15:35 AM,,,2361,1
000000000033,2,Pickup,000004,DC,11/12/2021 2:10:57 AM,11/12/2021 5:59:42 PM,,,1448,1
000000000033,3,Pickup,000001,WHSE,11/12/2021 9:59:43 AM,11/12/2021 10:33:43 AM,,,1661,3
000000000033,4,Dropoff,000008,WAREHOUSE,11/12/2021 11:56:45 AM,11/12/2021 6:00:50 PM,,,820,1
000000000033,5,Other cargo change,000001,PLANT,11/12/2021 8:50:10 PM,11/13/2021 9:49:29 AM,,,3673,4
000000000033,6,Dropoff,000008,#0004,11/13/2021 8:15:03 AM,11/13/2021 12:19:43 PM,,,668,1
000000000033,7,Dropoff,000004,#002,11/13/2021 11:56:29 AM,11/13/2021 10:11:50 PM,11/14/2021 4:39:50 AM,11/14/2021 11:25:38 AM,850,0
000000000034,1,Pickup,000010,HOME,11/12/2021 7:55:09 PM,11/13/2021 4:59:05 AM,,,1453,3
000000000034,2,Pickup,000004,DC,11/12/2021 9:32:16 PM,11/13/2021 2:55:24 AM,,,3880,3
000000000034,3,Other cargo change,000001,PLANT,11/12/2021 11:55:11 PM,11/13/2021 6:51:57 AM,,,945,3
000000000034,4,Dropoff,000001,WHSE,11/13/2021 3:40:52 AM,11/13/2021 6:40:23 AM,,,3627,3
000000000034,5,Dropoff,000006,#1,11/13/2021 6:04:53 AM,11/13/2021 12:34:04 PM,,,134,4
000000000034,6,Carrier-related,,,11/13/2021 1:42:32 PM,11/13/2021 6:55:56 PM,,,2169,0
000000000034,7,Dropoff,000004,OFFICE,11/13/2021 7:10:40 PM,11/13/2021 8:12:28 PM,11/14/2021 4:32:23 AM,11/14/2021 9:35:07 AM,3641,4
000000000035,1,Pickup,000001,PLANT,11/15/2021 4:42:08 PM,11/15/2021 7:17:45 PM,,,3149,4
000000000035,2,Other cargo change,000009,IFMN-PLANT,11/16/2021 8:27:39 AM,11/16/2021 6:48:48 PM,,,332,4
000000000035,3,Carrier-related,,,11/16/2021 8:16:44 PM,11/19/2021 5:56:01 AM,,,2594,2
000000000035,4,Carrier-related,000003,MAIN,11/18/2021 2:17:08 PM,11/21/2021 10:05:27 AM,,,2691,4
000000000035,5,Other cargo change,,,11/21/2021 9:50:39 AM,11/23/2021 1:05:28 PM,,,3269,1
000000000035,6,Other cargo change,000008,#0002,11/22/2021 11:49:25 PM,11/25/2021 10:09:34 AM,,,2725,4
000000000035,7,Dropoff,000008,WAREHOUSE,11/23/2021 3:56:21 AM,11/24/2021 6:18:02 AM,11/25/2021 7:06:49 PM,11/26/2021 1:22:07 AM,1738,0
000000000036,1,Pickup,000004,DC,11/14/2021 10:59:29 PM,11/17/2021 1:03:46 AM,,,2419,3
000000000036,2,Dropoff,000004,#005,11/15/2021 2:37:04 AM,11/16/2021 8:00:41 AM,,,3102,2
000000000036,3,Carrier-related,,,11/15/2021 9:42:21 AM,11/15/2021 8:54:11 PM,,,1444,3
000000000036,4,Dropoff,000005,MAIN,11/16/2021 11:34:25 AM,11/17/2021 9:47:39 AM,,,1341,3
000000000036,5,Dropoff,000008,#0004,11/17/2021 11:03:37 PM,11/18/2021 6:54:34 PM,,,1505,1
000000000036,6,Dropoff,000008,#0002,11/19/2021 8:51:32 PM,11/20/2021 10:48:15 PM,,,294,4
000000000036,7,Dropoff,000002,#0001,11/21/2021 7:11:19 PM,11/22/2021 4:16:13 AM,11/22/2021 1:38:49 PM,11/23/2021 11:45:28 PM,1868,2
000000000037,1,Pickup,000001,PLANT,11/16/2021 3:14:01 AM,11/17/2021 3:51:23 PM,,,2237,3
000000000037,2,Pickup,000010,HOME,11/17/2021 6:14:38 AM,11/17/2021 7:18:34 AM,,,3863,2
000000000037,3,Dropoff,000001,WHSE,11/19/2021 4:47:42 PM,11/22/2021 10:58:43 AM,11/21/2021 10:29:49 PM,11/22/2021 2:26:56 PM,2496,1
000000000038,1,Pickup,000004,DC,11/18/2021 7:54:51 AM,11/18/2021 9:20:33 AM,,,2826,2
000000000038,2,Pickup,000009,IFMN-PLANT,11/20/2021 12:15:49 AM,11/20/2021 5:35:20 PM,,,2006,4
000000000038,3,Carrier-related,,,11/20/2021 7:37:25 PM,11/21/2021 10:35:24 PM,,,3228,0
000000000038,4,Carrier-related,000008,#0003,11/21/2021 1:46:03 AM,11/21/2021 6:56:30 PM,,,1081,4
000000000038,5,Pickup,,,11/21/2021 11:08:05 PM,11/23/2021 8:47:45 AM,,,472,4
000000000038,6,Other cargo change,000006,#1,11/23/2021 6:28:32 AM,11/23/2021 7:30:00 PM,,,322,3
000000000038,7,Dropoff,000008,WAREHOUSE,11/24/2021 1:58:19 AM,11/24/2021 1:48:35 PM,11/25/2021 8:07:24 AM,11/25/2021 11:38:47 AM,1555,1
000000000039,1,Pickup,000001,WHSE,11/17/2021 5:06:30 PM,11/18/2021 7:18:55 AM,,,1554,1
000000000039,2,Carrier-related,,,11/20/2021 1:34:41 PM,11/21/2021 5:41:29 AM,,,862,3
000000000039,3,Carrier-related,000005,MAIN,11/21/2021 5:25:36 PM,11/22/2021 10:12:34 PM,,,1239,0
000000000039,4,Dropoff,,,11/24/2021 11:45:31 AM,11/26/2021 7:08:11 PM,11/27/2021 11:04:53 AM,11/29/2021 7:57:57 AM,743,1
000000000040,1,Pickup,000001,PLANT,11/19/2021 1:25:45 PM,11/21/2021 9:59:12 PM,,,1599,0
000000000040,2,Carrier-related,,,11/22/2021 1:49:49 AM,11/22/2021 10:13:16 AM,,,3984,3
000000000040,3,Carrier-related,000001,WHSE,11/23/2021 2:44:42 AM,11/23/2021 10:29:59 AM,,,3761,1
000000000040,4,Carrier-related,,,11/25/2021 2:37:11 AM,11/27/2021 4:49:09 AM,,,1153,1
000000000040,5,Carrier-related,000008,#0003,11/26/2021 4:27:14 AM,11/27/2021 10:01:09 AM,,,1737,2
000000000040,6,Carrier-related,,,11/26/2021 10:25:57 PM,11/29/2021 11:04:46 AM,,,2287,3
000000000040,7,Dropoff,000005,MAIN,11/29/2021 12:38:34 PM,12/2/2021 4:52:35 AM,11/30/2021 10:48:19 AM,12/1/2021 10:31:17 PM,1635,3
000000000041,1,Pickup,000009,IFMN-PLANT,11/19/2021 10:46:16 PM,11/19/2021 11:00:44 PM,,,546,1
000000000041,2,Carrier-related,,,11/20/2021 3:47:06 AM,11/20/2021 9:12:19 AM,,,2095,0
000000000041,3,Carrier-related,000006,#1,11/20/2021 2:53:36 PM,11/20/2021 5:52:02 PM,,,2462,3
000000000041,4,Carrier-related,,,11/21/2021 4:40:43 AM,11/21/2021 11:49:32 PM,,,1338,4
000000000041,5,Dropoff,000003,MAIN,11/21/2021 4:18:30 PM,11/21/2021 5:50:44 PM,11/22/2021 11:09:19 AM,11/23/2021 3:57:41 AM,1115,1
000000000042,1,Pickup,000010,HOME,11/20/2021 9:41:12 PM,11/21/2021 3:46:41 AM,,,3722,2
000000000042,2,Pickup,000004,DC,11/21/2021 3:33:49 AM,11/21/2021 6:37:07 AM,,,2143,4
000000000042,3,Pickup,000001,WHSE,11/21/2021 6:23:20 AM,11/21/2021 9:21:05 AM,,,3358,4
000000000042,4,Other cargo change,000009,IFMN-PLANT,11/21/2021 10:49:44 AM,11/21/2021 2:42:10 PM,,,725,1
000000000042,5,Dropoff,000004,#001,11/21/2021 11:04:04 AM,11/21/2021 12:15:07 PM,,,2095,1
000000000042,6,Dropoff,000005,MAIN,11/21/2021 12:01:00 PM,11/21/2021 5:13:23 PM,,,3771,4
000000000042,7,Pickup,000010,HOME,11/21/2021 6:31:28 PM,11/21/2021 11:31:18 PM,,,2929,3
000000000042,8,Other cargo change,000001,PLANT,11/21/2021 7:05:52 PM,11/21/2021 7:34:32 PM,,,1573,1
000000000042,9,Other cargo change,000010,HOME,11/21/2021 8:57:21 PM,11/21/2021 11:12:49 PM,,,2744,3
000000000042,10,Pickup,000004,DC,11/22/2021 12:53:02 AM,11/22/2021 3:04:58 AM,,,2339,1
000000000042,11,Dropoff,000004,#001,11/22/2021 1:15:17 AM,11/22/2021 1:29:30 AM,11/22/2021 2:37:31 AM,11/22/2021 4:33:05 AM,2479,1
000000000043,1,Pickup,000004,DC,11/22/2021 12:17:57 PM,11/23/2021 4:05:16 PM,,,1489,1
000000000043,2,Dropoff,000004,#001,11/22/2021 6:40:44 PM,11/23/2021 2:48:35 AM,,,3994,3
000000000043,3,Dropoff,000001,WHSE,11/23/2021 9:41:45 PM,11/25/2021 11:52:11 AM,,,2005,0
000000000043,4,Pickup,000001,PLANT,11/24/2021 9:03:47 PM,11/26/2021 1:37:42 AM,,,2146,3
000000000043,5,Pickup,000004,DC,11/26/2021 1:18:01 AM,11/27/2021 12:13:20 PM,,,1215,1
000000000043,6,Dropoff,000004,#005,11/26/2021 7:42:54 AM,11/27/2021 10:32:18 AM,11/26/2021 10:21:21 AM,11/27/2021 7:16:57 PM,3312,2
000000000044,1,Pickup,000009,IFMN-PLANT,11/23/2021 7:02:11 PM,11/24/2021 10:15:26 AM,,,2812,2
000000000044,2,Other cargo change,000001,PLANT,11/23/2021 8:28:31 PM,11/24/2021 9:05:31 PM,,,3660,2
000000000044,3,Other cargo change,000010,HOME,11/24/2021 1:47:01 AM,11/25/2021 4:09:09 AM,,,3730,3
000000000044,4,Other cargo change,000001,WHSE,11/24/2021 11:58:30 AM,11/26/2021 4:44:28 PM,,,564,1
000000000044,5,Dropoff,000008,#0004,11/25/2021 11:56:15 AM,11/26/2021 11:45:17 PM,11/25/2021 12:20:55 PM,11/26/2021 7:49:59 AM,214,1
000000000045,1,Pickup,000009,IFMN-PLANT,11/23/2021 5:17:31 PM,11/26/2021 4:22:08 AM,,,1212,1
000000000045,2,Carrier-related,,,11/25/2021 8:28:15 PM,11/27/2021 6:27:49 AM,,,1474,4
000000000045,3,Other cargo change,000008,#0003,11/27/2021 10:18:10 AM,11/30/2021 1:13:58 AM,,,1206,2
000000000045,4,Carrier-related,000010,HOME,11/30/2021 9:42:34 AM,12/2/2021 10:41:17 PM,,,263,4
000000000045,5,Carrier-related,,,12/2/2021 4:27:54 PM,12/4/2021 3:33:36 PM,,,177,1
000000000045,6,Dropoff,000009,IFMN-PLANT,12/5/2021 9:41:53 AM,12/7/2021 2:26:40 AM,12/8/2021 1:23:23 PM,12/9/2021 11:28:00 PM,3194,2
000000000046,1,Pickup,000004,DC,11/25/2021 7:57:56 AM,11/25/2021 11:55:38 PM,,,2255,3
000000000046,2,Dropoff,000004,#001,11/25/2021 9:15:59 PM,11/26/2021 12:13:13 AM,,,306,1
000000000046,3,Other cargo change,000009,IFMN-PLANT,11/26/2021 12:25:43 AM,11/27/2021 2:00:41 AM,,,3242,0
000000000046,4,Carrier-related,,,11/27/2021 5:59:22 AM,11/28/2021 2:06:43 AM,,,1456,4
000000000046,5,Carrier-related,000004,OFFICE,11/27/2021 11:19:38 AM,11/28/2021 4:18:58 AM,,,3934,3
000000000046,6,Dropoff,,,11/28/2021 2:37:25 AM,11/28/2021 9:54:09 PM,,,397,4
000000000046,7,Dropoff,000008,#0001,11/28/2021 4:42:48 PM,11/29/2021 6:46:38 PM,,,2478,1
000000000046,8,Carrier-related,000004,#001,11/28/2021 6:19:31 PM,11/29/2021 12:06:53 PM,,,144,4
000000000046,9,Dropoff,000006,#1,11/29/2021 7:45:36 PM,12/1/2021 3:44:24 AM,12/1/2021 1:38:25 AM,12/1/2021 1:30:06 PM,2739,2
000000000047,1,Pickup,000010,HOME,11/25/2021 4:18:16 PM,11/25/2021 8:29:32 PM,,,3834,2
000000000047,2,Other cargo change,000008,WAREHOUSE,11/26/2021 8:04:02 AM,11/27/2021 12:51:20 PM,,,1586,3
000000000047,3,Pickup,000001,WHSE,11/27/2021 12:04:15 PM,11/28/2021 2:52:36 AM,,,3031,4
000000000047,4,Carrier-related,,,11/27/2021 4:02:44 PM,11/28/2021 8:31:47 PM,,,420,4
000000000047,5,Carrier-related,000001,PLANT,11/28/2021 5:53:08 AM,11/30/2021 1:52:43 AM,,,3602,4
000000000047,6,Pickup,,,11/29/2021 11:37:36 AM,11/29/2021 2:34:42 PM,,,2294,1
000000000047,7,Pickup,000008,#0003,12/1/2021 11:24:35 AM,12/2/2021 7:25:30 PM,,,1562,3
000000000047,8,Dropoff,000001,WHSE,12/2/2021 6:29:31 AM,12/4/2021 4:43:30 AM,12/3/2021 3:53:03 AM,12/4/2021 4:04:07 PM,3436,1
000000000048,1,Pickup,000010,HOME,11/28/2021 10:14:28 AM,11/28/2021 9:09:48 PM,11/30/2021 12:57:48 PM,12/1/2021 10:33:29 AM,539,4
000000000048,2,Other cargo change,000008,WAREHOUSE,11/29/2021 12:54:00 AM,11/30/2021 8:13:58 PM,11/30/2021 11:39:52 AM,12/1/2021 11:51:07 PM,1742,2
000000000048,3,Other cargo change,000001,PLANT,11/29/2021 8:58:25 PM,12/1/2021 11:26:19 PM,12/1/2021 8:36:44 PM,12/3/2021 1:35:29 AM,2807,1
000000000048,4,Other cargo change,000009,IFMN-PLANT,12/1/2021 3:22:37 AM,12/1/2021 12:15:18 PM,12/2/2021 6:54:08 AM,12/4/2021 2:38:34 PM,1886,2
000000000048,5,Dropoff,000004,#001,12/2/2021 12:12:05 PM,12/3/2021 2:56:12 PM,12/3/2021 5:37:11 AM,12/3/2021 12:07:16 PM,3217,4
000000000049,1,Pickup,000001,PLANT,11/27/2021 6:42:44 PM,11/27/2021 10:01:49 PM,,,1109,3
000000000049,2,Pickup,000001,WHSE,11/27/2021 7:02:35 PM,11/28/2021 2:07:36 PM,,,1170,1
000000000049,3,Dropoff,000004,#003,11/27/2021 11:03:31 PM,11/28/2021 7:47:24 PM,,,3795,3
000000000049,4,Dropoff,000002,#0001,11/28/2021 6:13:28 AM,11/29/2021 7:50:59 AM,,,1660,3
000000000049,5,Dropoff,000008,#0004,11/28/2021 11:48:57 AM,11/29/2021 2:53:36 PM,11/29/2021 7:47:19 AM,11/29/2021 8:30:05 AM,1312,1
000000000050,1,Pickup,000004,DC,11/29/2021 12:46:56 AM,12/1/2021 3:19:08 PM,,,3330,2
000000000050,2,Other cargo change,000001,WHSE,11/29/2021 8:04:32 PM,12/2/2021 4:17:11 AM,,,538,2
000000000050,3,Other cargo change,000004,DC,12/2/2021 11:59:04 AM,12/4/2021 5:34:52 AM,,,1523,2
000000000050,4,Other cargo change,000009,IFMN-PLANT,12/5/2021 6:34:07 PM,12/8/2021 4:05:49 PM,,,3830,1
000000000050,5,Pickup,000004,DC,12/8/2021 7:28:05 PM,12/10/2021 2:08:42 AM,,,2827,1
000000000050,6,Dropoff,000008,#0002,12/12/2021 3:06:27 AM,12/13/2021 6:28:54 PM,12/13/2021 12:20:05 AM,12/14/2021 1:14:16 PM,2629,4
000000000051,1,Pickup,000009,IFMN-PLANT,11/29/2021 5:20:56 PM,11/30/2021 6:41:59 AM,,,875,1
000000000051,2,Other cargo change,000001,WHSE,12/1/2021 12:05:58 AM,12/2/2021 5:22:45 PM,,,1023,1
000000000051,3,Carrier-related,,,12/2/2021 7:39:37 AM,12/3/2021 5:17:36 AM,,,1779,4
000000000051,4,Other cargo change,000010,HOME,12/3/2021 7:52:59 AM,12/4/2021 6:20:11 PM,,,2224,3
000000000051,5,Carrier-related,000008,WAREHOUSE,12/4/2021 3:29:54 PM,12/6/2021 9:42:42 AM,,,1899,4
000000000051,6,Carrier-related,,,12/4/2021 9:01:02 PM,12/4/2021 10:38:54 PM,,,3106,2
000000000051,7,Dropoff,000008,#0002,12/5/2021 5:21:16 PM,12/7/2021 7:28:03 AM,12/7/2021 12:40:28 PM,12/9/2021 11:47:17 AM,2771,1
000000000052,1,Pickup,000010,HOME,12/7/2021 11:22:06 AM,12/12/2021 2:36:39 AM,,,563,0
000000000052,2,Dropoff,000004,#001,12/10/2021 9:27:25 AM,12/10/2021 3:17:06 PM,12/12/2021 4:45:22 PM,12/14/2021 3:19:29 AM,3402,2
000000000053,1,Pickup,000008,WAREHOUSE,12/2/2021 1:11:04 PM,12/3/2021 8:18:01 PM,,,1149,4
000000000053,2,Carrier-related,,,12/3/2021 2:26:54 AM,12/3/2021 9:58:06 PM,,,3275,3
000000000053,3,Carrier-related,000008,#0004,12/4/2021 9:48:55 AM,12/5/2021 2:00:30 PM,,,2695,2
000000000053,4,Other cargo change,,,12/5/2021 10:26:22 AM,12/5/2021 4:55:15 PM,,,3738,4
000000000053,5,Dropoff,000008,#0001,12/6/2021 12:12:06 PM,12/6/2021 4:03:15 PM,,,1473,4
000000000053,6,Dropoff,000009,IFMN-PLANT,12/6/2021 1:32:36 PM,12/7/2021 12:52:45 PM,12/7/2021 9:27:52 AM,12/8/2021 7:15:27 AM,3592,4
000000000054,1,Pickup,000009,IFMN-PLANT,12/2/2021 7:44:48 PM,12/3/2021 2:39:23 AM,,,1538,3
000000000054,2,Dropoff,000002,#0001,12/3/2021 3:12:10 AM,12/3/2021 6:25:48 AM,,,3037,4
000000000054,3,Dropoff,000004,#003,12/3/2021 10:06:04 AM,12/3/2021 10:39:16 AM,,,591,3
000000000054,4,Dropoff,000004,#002,12/3/2021 11:53:00 AM,12/3/2021 5:24:21 PM,,,1535,1
000000000054,5,Dropoff,000008,#0004,12/3/2021 7:21:38 PM,12/3/2021 10:29:18 PM,,,321,3
000000000054,6,Dropoff,000001,WHSE,12/3/2021 9:44:53 PM,12/4/2021 4:37:45 AM,,,2498,3
000000000054,7,Other cargo change,000008,WAREHOUSE,12/4/2021 1:42:16 AM,12/4/2021 2:33:13 AM,,,132,1
000000000054,8,Dropoff,000001,WHSE,12/4/2021 9:14:25 AM,12/4/2021 12:33:26 PM,12/4/2021 3:45:06 PM,12/4/2021 5:52:19 PM,1479,0
000000000055,1,Pickup,000008,WAREHOUSE,12/5/2021 11:11:38 AM,12/6/2021 4:17:54 AM,,,1272,4
000000000055,2,Carrier-related,,,12/6/2021 3:48:22 PM,12/8/2021 1:01:06 PM,,,994,1
000000000055,3,Dropoff,000001,OFFICE,12/9/2021 2:57:27 PM,12/12/2021 11:57:34 AM,12/10/2021 1:48:10 AM,12/12/2021 2:07:23 AM,2276,4
000000000056,1,Pickup,000010,HOME,12/5/2021 12:02:21 AM,12/5/2021 3:15:59 AM,,,3464,4
000000000056,2,Other cargo change,000009,IFMN-PLANT,12/5/2021 7:30:33 AM,12/5/2021 11:30:15 AM,,,1464,2
000000000056,3,Pickup,000010,HOME,12/5/2021 11:11:45 AM,12/6/2021 12:27:29 AM,,,2406,3
000000000056,4,Other cargo change,000009,IFMN-PLANT,12/5/2021 9:12:12 PM,12/6/2021 8:25:43 AM,,,882,0
000000000056,5,Carrier-related,,,12/6/2021 3:36:44 PM,12/6/2021 9:32:57 PM,,,1942,3
000000000056,6,Other cargo change,000004,OFFICE,12/6/2021 6:49:20 PM,12/7/2021 4:12:40 AM,,,3027,3
000000000056,7,Dropoff,000001,WHSE,12/7/2021 1:22:38 AM,12/7/2021 9:37:22 PM,12/7/2021 9:09:41 PM,12/8/2021 3:24:24 AM,3443,4
000000000057,1,Pickup,000010,HOME,12/9/2021 7:24:48 AM,12/10/2021 8:06:21 PM,,,3629,1
000000000057,2,Pickup,000008,WAREHOUSE,12/12/2021 12:03:53 AM,12/16/2021 1:54:39 AM,,,1094,1
000000000057,3,Pickup,000004,DC,12/12/2021 12:04:43 AM,12/13/2021 2:46:04 AM,,,1772,2
000000000057,4,Dropoff,000008,#0004,12/13/2021 6:10:57 AM,12/16/2021 12:11:07 PM,12/17/2021 9:10:26 PM,12/19/2021 7:21:32 PM,1455,3
000000000058,1,Pickup,000009,IFMN-PLANT,12/6/2021 11:09:31 PM,12/7/2021 5:43:31 PM,,,1201,4
000000000058,2,Other cargo change,000008,WAREHOUSE,12/7/2021 7:15:23 AM,12/7/2021 3:16:37 PM,,,1046,4
000000000058,3,Pickup,000009,IFMN-PLANT,12/7/2021 12:59:38 PM,12/7/2021 2:00:49 PM,,,1269,4
000000000058,4,Pickup,000001,PLANT,12/8/2021 12:11:31 AM,12/9/2021 2:52:17 AM,,,2136,4
000000000058,5,Pickup,000010,HOME,12/9/2021 6:56:48 AM,12/10/2021 12:00:42 AM,,,863,0
000000000058,6,Pickup,000008,WAREHOUSE,12/10/2021 7:19:39 AM,12/10/2021 2:41:15 PM,,,1694,2
000000000058,7,Other cargo change,000001,WHSE,12/10/2021 2:51:17 PM,12/10/2021 6:57:35 PM,,,960,0
000000000058,8,Pickup,000010,HOME,12/11/2021 2:50:42 AM,12/12/2021 6:08:50 AM,,,3735,2
000000000058,9,Dropoff,000004,#001,12/11/2021 9:52:37 AM,12/11/2021 1:42:23 PM,12/11/2021 10:46:23 AM,12/11/2021 6:54:47 PM,1751,3
000000000059,1,Pickup,000004,DC,12/8/2021 11:30:38 AM,12/9/2021 8:08:36 AM,,,1241,3
000000000059,2,Pickup,000008,WAREHOUSE,12/8/2021 1:03:20 PM,12/9/2021 1:25:07 AM,,,3970,1
000000000059,3,Carrier-related,,,12/9/2021 11:01:36 AM,12/10/2021 11:00:29 AM,,,1547,1
000000000059,4,Pickup,000001,OFFICE,12/10/2021 7:35:28 AM,12/10/2021 3:05:23 PM,,,2184,2
000000000059,5,Dropoff,000001,WHSE,12/11/2021 5:09:03 AM,12/11/2021 11:06:11 PM,,,2970,3
000000000059,6,Pickup,000004,#001,12/11/2021 4:27:45 PM,12/12/2021 11:22:48 AM,,,189,0
000000000059,7,Other cargo change,000001,WHSE,12/11/2021 4:55:23 PM,12/12/2021 7:34:13 AM,,,1868,4
000000000059,8,Dropoff,000001,PLANT,12/12/2021 3:50:24 AM,12/12/2021 4:38:13 PM,12/12/2021 6:55:05 AM,12/13/2021 3:15:29 AM,3736,1
000000000060,1,Pickup,000001,WHSE,12/9/2021 9:17:08 PM,12/11/2021 1:23:02 AM,,,2940,4
000000000060,2,Pickup,000010,HOME,12/10/2021 8:43:02 PM,12/12/2021 3:20:39 AM,,,3423,4
000000000060,3,Pickup,000008,WAREHOUSE,12/11/2021 6:19:33 AM,12/11/2021 9:40:17 PM,,,1258,4
000000000060,4,Pickup,000004,DC,12/12/2021 9:47:11 AM,12/12/2021 12:55:49 PM,,,1751,2
000000000060,5,Other cargo change,000001,WHSE,12/13/2021 12:04:05 PM,12/14/2021 7:45:57 PM,,,2581,3
000000000060,6,Pickup,000010,HOME,12/13/2021 3:23:35 PM,12/14/2021 9:33:00 PM,,,2323,3
000000000060,7,Dropoff,000008,#0003,12/14/2021 11:13:41 AM,12/14/2021 6:56:51 PM,12/14/2021 1:10:29 PM,12/15/2021 9:18:47 AM,2608,4
000000000061,1,Pickup,000001,PLANT,12/11/2021 2:39:48 AM,12/12/2021 7:51:52 PM,,,3259,1
000000000061,2,Dropoff,000004,#001,12/11/2021 9:30:06 AM,12/11/2021 10:50:26 AM,,,2944,2
000000000061,3,Carrier-related,,,12/11/2021 5:26:15 PM,12/13/2021 9:55:42 AM,,,1825,3
000000000061,4,Dropoff,000005,MAIN,12/12/2021 6:48:24 AM,12/12/2021 11:56:28 AM,12/13/2021 12:08:16 AM,12/14/2021 4:26:53 PM,3829,1
000000000062,1,Pickup,000001,PLANT,12/11/2021 2:30:45 PM,12/12/2021 7:23:48 AM,,,1221,1
000000000062,2,Dropoff,000005,MAIN,12/12/2021 7:56:46 PM,12/13/2021 3:33:34 AM,12/13/2021 12:21:15 AM,12/13/2021 11:32:52 AM,242,4
000000000063,1,Pickup,000009,IFMN-PLANT,12/11/2021 6:59:11 PM,12/12/2021 5:04:53 AM,,,1243,4
000000000063,2,Other cargo change,000010,HOME,12/12/2021 2:15:32 PM,12/13/2021 5:41:15 PM,,,3334,4
000000000063,3,Pickup,000001,PLANT,12/14/2021 4:30:23 PM,12/17/2021 8:52:52 AM,,,2933,3
000000000063,4,Other cargo change,000010,HOME,12/17/2021 8:29:43 PM,12/18/2021 7:29:45 AM,,,3725,0
000000000063,5,Pickup,000008,WAREHOUSE,12/20/2021 3:37:22 PM,12/23/2021 9:31:56 PM,,,2883,4
000000000063,6,Dropoff,000005,MAIN,12/21/2021 6:52:18 PM,12/24/2021 1:01:19 PM,12/22/2021 1:39:19 AM,12/22/2021 9:05:30 PM,3674,0
000000000064,1,Pickup,000004,DC,12/13/2021 12:13:47 PM,12/16/2021 9:39:47 AM,,,3675,0
000000000064,2,Carrier-related,,,12/14/2021 11:48:56 AM,12/15/2021 4:02:24 AM,,,3849,3
000000000064,3,Pickup,000008,#0004,12/17/2021 12:21:18 AM,12/19/2021 4:43:28 AM,,,631,3
000000000064,4,Other cargo change,000009,IFMN-PLANT,12/18/2021 6:10:46 PM,12/19/2021 5:31:19 PM,,,1721,0
000000000064,5,Dropoff,000008,WAREHOUSE,12/19/2021 7:37:20 PM,12/21/2021 8:49:30 PM,12/22/2021 3:24:26 AM,12/24/2021 4:34:53 PM,3654,4
000000000065,1,Pickup,000008,WAREHOUSE,12/15/2021 3:58:36 AM,12/17/2021 12:33:52 AM,,,2182,1
000000000065,2,Pickup,000001,PLANT,12/15/2021 6:43:37 PM,12/16/2021 12:33:27 AM,,,2090,3
000000000065,3,Pickup,000001,WHSE,12/17/2021 10:48:14 AM,12/18/2021 12:52:17 PM,,,3279,2
000000000065,4,Pickup,000001,PLANT,12/18/2021 8:48:49 PM,12/18/2021 10:49:28 PM,,,2789,4
000000000065,5,Dropoff,000004,#005,12/19/2021 7:26:49 PM,12/20/2021 9:50:05 AM,,,2011,3
000000000065,6,Dropoff,000004,#001,12/21/2021 8:22:01 AM,12/22/2021 11:50:38 AM,,,1862,2
000000000065,7,Carrier-related,,,12/22/2021 7:53:19 PM,12/24/2021 4:43:56 PM,,,984,3
000000000065,8,Pickup,000001,PLANT,12/23/2021 2:51:09 PM,12/23/2021 3:34:05 PM,,,2265,1
000000000065,9,Dropoff,000009,IFMN-PLANT,12/24/2021 6:59:01 AM,12/25/2021 6:03:16 AM,12/25/2021 10:39:08 AM,12/25/2021 11:58:56 AM,1942,4
000000000066,1,Pickup,000001,PLANT,12/14/2021 11:50:15 PM,12/15/2021 3:11:42 PM,,,2153,3
000000000066,2,Dropoff,000008,#0004,12/15/2021 2:14:47 PM,12/15/2021 8:14:26 PM,,,1027,1
